# Binning scheme file
# X_pix  Y_pix  binid
-29.5055   0.8242    1622
-29.5055   0.9890    1622
-29.5055   1.1538    1622
-29.5055   1.3187    1622
-29.5055   1.4835    1622
-29.5055   1.6484    1622
-29.5055   1.8132    1622
-29.5055   1.9780    1622
-29.5055   2.1429    1622
-29.5055   2.3077    1622
-29.5055   2.4725    1622
-29.5055   2.6374    1622
-29.5055   2.8022    1622
-29.5055   2.9670    1622
-29.5055   3.1319    1622
-29.5055   3.2967    1622
-29.5055   3.4615    1622
-29.5055   3.6264    1622
-29.5055   3.7912    1622
-29.5055   3.9560    1622
-29.5055   4.1209    1622
-29.5055   4.2857    1622
-29.5055   4.4505    1622
-29.5055   4.6154    1622
-29.5055   4.7802    1622
-29.5055   4.9451    1894
-29.5055   5.1099    1894
-29.5055   5.2747    1894
-29.5055   5.4396    1894
-29.5055   5.6044    1894
-29.5055   5.7692    1894
-29.5055   5.9341    1894
-29.5055   6.0989    1894
-29.5055   6.2637    1894
-29.5055   6.4286    1894
-29.5055   6.5934    1894
-29.5055   6.7582    1894
-29.5055   6.9231    1894
-29.5055   7.0879    1894
-29.5055   7.2527    1894
-29.5055   7.4176    1894
-29.5055   7.5824    1894
-29.5055   7.7473    1894
-29.5055   7.9121    1894
-29.5055   8.0769    1894
-29.5055   8.2418    1894
-29.5055   8.4066    1894
-29.5055   8.5714    1894
-29.5055   8.7363    1894
-29.5055   8.9011    1894
-29.5055   9.0659    1894
-29.5055   9.2308    1894
-29.5055   9.3956    1894
-29.5055   9.5604    1894
-29.5055   9.7253    1894
-29.5055   9.8901    1894
-29.5055  10.0549    1894
-29.5055  10.2198    1894
-29.5055  10.3846    1894
-29.5055  10.5495    1894
-29.5055  10.7143    1894
-29.5055  10.8791    1894
-29.5055  11.0440    1947
-29.5055  11.2088    1947
-29.5055  11.3736    1947
-29.5055  11.5385    1947
-29.5055  11.7033    1947
-29.5055  11.8681    1947
-29.5055  12.0330    1947
-29.5055  12.1978    1947
-29.5055  12.3626    1947
-29.5055  12.5275    1947
-29.5055  12.6923    1947
-29.5055  12.8571    1947
-29.5055  13.0220    1947
-29.5055  13.1868    1947
-29.5055  13.3516    1947
-29.5055  13.5165    1947
-29.5055  13.6813    1947
-29.5055  13.8462    1947
-29.5055  14.0110    1947
-29.5055  14.1758    1947
-29.5055  14.3407    1947
-29.5055  14.5055    1947
-29.5055  14.6703    1947
-29.5055  14.8352    1947
-29.5055  15.0000    1947
-29.5055  15.1648    1947
-29.5055  15.3297    1947
-29.5055  15.4945    1947
-29.5055  15.6593    1947
-29.5055  15.8242    1947
-29.5055  15.9890    1947
-29.5055  16.1538    1947
-29.5055  16.3187    1947
-29.5055  16.4835    1947
-29.5055  16.6484    1947
-29.5055  16.8132    1947
-29.5055  16.9780    1947
-29.5055  17.1429    1947
-29.5055  17.3077    1947
-29.5055  17.4725    1947
-29.5055  17.6374    1947
-29.5055  17.8022    1947
-29.5055  17.9670    1947
-29.5055  18.1319    1947
-29.5055  18.2967    1947
-29.5055  18.4615    1947
-29.5055  18.6264    1947
-29.5055  18.7912    1947
